evaluation_mode,normalization,classifier,feature_name,fold_count,variance_survival_count,variance_survival_frequency,top_k_survival_count,top_k_survival_frequency,final_selection_count,final_selection_frequency,variance_removal_count,top_k_removal_count,correlation_pruning_removal_count,median_ranking_position,mean_ranking_position,ranking_position_standard_deviation,median_model_input_position,mean_model_input_position,mean_feature_importance,median_feature_importance,feature_importance_standard_deviation,minimum_feature_importance,maximum_feature_importance,importance_cv,stability_category
common_rows,calibration_median_iqr,random_forest,waveform_length,20,20,1.0,20,1.0,20,1.0,0,0,0,10.0,10.05,3.8997300851266754,8.0,7.7,0.03608987825305875,0.0360439652240217,0.0057100477587212085,0.0266721385216919,0.0482330867220971,0.15821742923827292,very_high
common_rows,calibration_median_iqr,random_forest,zero_crossing_count,20,20,1.0,0,0.0,0,0.0,0,20,0,28.0,27.25,2.8996370008747827,,,0.01873899546554526,0.0184738259686826,0.002419082554453061,0.0142107824354795,0.023291588534021,0.12909350231184719,low
common_rows,calibration_median_iqr,random_forest,slope_sign_change_count,20,20,1.0,20,1.0,20,1.0,0,0,0,8.0,6.85,4.120232492162752,5.5,5.3,0.04330966216549192,0.0425887767931277,0.008714755721654905,0.0325901248314754,0.0651328375704259,0.20121966521822954,very_high
common_rows,calibration_median_iqr,random_forest,approximate_entropy,20,20,1.0,20,1.0,20,1.0,0,0,0,8.0,9.05,4.058454463410788,6.0,7.1,0.03849742898295554,0.03934958281089155,0.005562523163765279,0.0272071054632834,0.0460303055503478,0.144490770181771,very_high
common_rows,calibration_median_iqr,random_forest,permutation_entropy,20,20,1.0,18,0.9,0,0.0,0,2,18,15.5,15.5,4.67355381515586,,,0.03044902027374586,0.0294049960418131,0.005888673547021506,0.0193497911304558,0.0425130348859967,0.19339451627936,low
common_rows,calibration_median_iqr,random_forest,fuzzy_entropy,20,20,1.0,20,1.0,20,1.0,0,0,0,1.5,3.35,3.3759988775253817,1.5,2.85,0.05239334974846392,0.05396070698217875,0.009614948282839202,0.034361100335584,0.0714512820885231,0.18351466987699322,very_high
common_rows,calibration_median_iqr,random_forest,distribution_entropy,20,20,1.0,0,0.0,0,0.0,0,20,0,26.5,26.9,2.653696528082647,,,0.019200635771623335,0.019764656360242848,0.002261608735523732,0.013166752964203,0.0240546159255326,0.11778822130807609,low
common_rows,calibration_median_iqr,random_forest,svd_entropy,20,20,1.0,20,1.0,6,0.3,0,0,14,4.0,4.7,2.5975697143777743,2.5,3.1666666666666665,0.045999855415283245,0.0463192514412388,0.005305000963906242,0.0340395226656658,0.0539244394087727,0.11532647039894128,low
common_rows,calibration_median_iqr,random_forest,lempel_ziv_complexity,20,20,1.0,20,1.0,20,1.0,0,0,0,10.5,10.95,2.6847522673129647,8.0,8.05,0.03491777554853464,0.03507581084300475,0.00370556777114019,0.0291052288581701,0.0410600924798339,0.10612267571253398,very_high
common_rows,calibration_median_iqr,random_forest,hjorth_mobility,20,20,1.0,20,1.0,8,0.4,0,0,12,4.0,4.35,2.1588252165910684,2.0,2.875,0.04678234664897273,0.0468348756440857,0.005069190048297905,0.0371493337811453,0.0572191837680802,0.10835689980098971,low
common_rows,calibration_median_iqr,random_forest,hjorth_complexity,20,20,1.0,12,0.6,11,0.55,0,8,1,20.0,19.55,2.892367451359562,15.0,14.181818181818182,0.02578929028996217,0.0256607244859184,0.0035301397915744742,0.0203133303984187,0.0332497996330413,0.13688394491989925,moderate
common_rows,calibration_median_iqr,random_forest,katz_fractal_dimension,20,20,1.0,0,0.0,0,0.0,0,20,0,33.0,33.0,0.0,,,0.009963826112942734,0.0098917512996613,0.0008535714481827237,0.008437765909807,0.0115199860954603,0.08566703578597765,low
common_rows,calibration_median_iqr,random_forest,higuchi_fractal_dimension,20,20,1.0,16,0.8,16,0.8,0,4,0,17.5,17.6,3.7752657626910677,13.0,12.8125,0.027868278583423722,0.0278407871032147,0.003872725378128932,0.017372577483832,0.0368874888634264,0.13896536043788726,high
common_rows,calibration_median_iqr,random_forest,detrended_fluctuation_analysis,20,20,1.0,19,0.95,19,0.95,0,1,0,14.5,14.2,3.805812728750036,11.0,10.789473684210526,0.03125272790829427,0.030825643696555348,0.004075389044008765,0.0230502856491528,0.0420229284429721,0.1304010662994696,very_high
common_rows,calibration_median_iqr,random_forest,mean_frequency,20,20,1.0,20,1.0,0,0.0,0,0,20,9.0,9.6,2.7414940221864814,,,0.03771724890226452,0.03755246702329645,0.004197456338682466,0.0291369761651352,0.0466416171178468,0.11128744701288257,low
common_rows,calibration_median_iqr,random_forest,median_frequency,20,20,1.0,20,1.0,20,1.0,0,0,0,4.0,5.05,3.3003189638515087,3.0,3.9,0.0460450008643726,0.04762204182794315,0.006908355948278649,0.0350049128303063,0.0592722142333352,0.15003487498300824,very_high
common_rows,calibration_median_iqr,random_forest,spectral_edge_frequency_95,20,20,1.0,20,1.0,6,0.3,0,0,14,5.0,5.65,2.978431236671236,3.5,3.3333333333333335,0.04535936509956236,0.0451551499180482,0.006513178343236648,0.0309241653022492,0.0629065162442898,0.14359059764043058,low
common_rows,calibration_median_iqr,random_forest,spectral_entropy,20,20,1.0,19,0.95,19,0.95,0,1,0,16.0,15.95,2.8186409565791215,12.0,12.052631578947368,0.02954468933468541,0.029929786832107702,0.0027489428817419753,0.0246517146162131,0.0339111391967048,0.0930435534657906,very_high
common_rows,calibration_median_iqr,random_forest,AvgSampEn,20,20,1.0,0,0.0,0,0.0,0,20,0,28.0,28.1,1.7441631985447619,,,0.018426795836266906,0.01859331280604175,0.001591312067221558,0.014918307747875,0.0209031686739895,0.08635858786092367,low
common_rows,calibration_median_iqr,random_forest,MaxSampEn,20,20,1.0,2,0.1,2,0.1,0,18,0,24.0,24.8,3.5481648332920677,14.5,14.5,0.02103343466564503,0.0209159032910309,0.003107026197291732,0.0151910433036135,0.0276007539213183,0.1477184419321964,low
common_rows,calibration_median_iqr,random_forest,MedianSampEn,20,20,1.0,20,1.0,20,1.0,0,0,0,3.0,3.4,2.348571794449599,3.0,2.8,0.05073647449451548,0.05194805009332025,0.00505578253611437,0.0380322703641465,0.0587162189052173,0.09964788816102882,very_high
common_rows,calibration_median_iqr,random_forest,StdSampEn,20,20,1.0,0,0.0,0,0.0,0,20,0,24.5,24.95,2.438183102661747,,,0.02064031398083959,0.02053335482953755,0.0023894049721148655,0.0146840811674723,0.0239448282905435,0.11576398374234766,low
common_rows,calibration_median_iqr,random_forest,KurtosisSampEn,20,20,1.0,0,0.0,0,0.0,0,20,0,31.0,30.9,1.209610637658599,,,0.015836417087924815,0.0159022646051458,0.0012636988693524127,0.0133737997502228,0.0177189374300662,0.07979701862714746,low
common_rows,calibration_median_iqr,random_forest,SkewnessSampEn,20,20,1.0,0,0.0,0,0.0,0,20,0,28.0,27.75,1.9701723141310308,,,0.018583398732286135,0.0187235153796418,0.0013035862516605852,0.0158306124468172,0.0205729697320166,0.07014789223651435,low
common_rows,calibration_median_iqr,random_forest,AUC_SampEn,20,20,1.0,15,0.75,15,0.75,0,5,0,15.5,15.65,4.847951276461776,10.0,10.466666666666667,0.030353837296346033,0.02950272121857445,0.005721782291251435,0.0219087956635063,0.0417721759060167,0.18850276607169592,high
common_rows,jackknife_median,extra_trees,minimum,20,20,1.0,0,0.0,0,0.0,0,20,0,24.0,23.7,1.0310954828418375,,,0.01835714343710502,0.0182551214004793,0.0018391848617706453,0.0152068838858835,0.0217840821508589,0.10018905545255631,low
common_rows,jackknife_median,extra_trees,maximum,20,20,1.0,0,0.0,0,0.0,0,20,0,30.0,30.1,1.4104870379448817,,,0.013532047397717331,0.013600350370996151,0.0013350212073689628,0.0106855280485048,0.0153371307812515,0.09865626154946533,low
common_rows,jackknife_median,extra_trees,mean,20,20,1.0,0,0.0,0,0.0,0,20,0,34.0,34.0,0.0,,,0.007042503400462104,0.0072329915752582,0.0006849320926831105,0.0049862026785515,0.0081868025863614,0.09725690620726825,low
common_rows,jackknife_median,extra_trees,median,20,20,1.0,20,1.0,20,1.0,0,0,0,1.0,1.65,1.2258187382102494,1.0,1.6,0.06901030619794146,0.0694157361605685,0.008200293854493954,0.0469573921964641,0.082610112180699,0.11882708984036595,very_high
common_rows,jackknife_median,extra_trees,kurtosis,20,20,1.0,20,1.0,20,1.0,0,0,0,5.5,5.85,2.0332758116683993,5.0,5.2,0.048816488281576476,0.04852923433589305,0.007364692913801559,0.0293017926045037,0.0677597052883704,0.1508648649882712,very_high
common_rows,jackknife_median,extra_trees,skewness,20,20,1.0,19,0.95,19,0.95,0,1,0,19.0,17.85,2.758241239783443,15.0,14.421052631578947,0.025666463343632977,0.0255643429482487,0.003082509548349992,0.021721212951177,0.036538965029137,0.12009872599431053,very_high
common_rows,jackknife_median,extra_trees,mean_absolute_value,20,20,1.0,20,1.0,20,1.0,0,0,0,8.0,8.3,1.9221698265515625,7.0,7.15,0.04042470978677072,0.04054397816176075,0.004107707478798758,0.0325164030806563,0.0470288659492015,0.10161377782217339,very_high
common_rows,jackknife_median,extra_trees,root_mean_square,20,20,1.0,20,1.0,19,0.95,0,0,1,13.5,13.85,2.058998223459779,11.0,11.526315789473685,0.029690920958573414,0.029064076653994,0.0030238609901020387,0.0245200908797407,0.0349412787974192,0.10184463440258772,very_high
common_rows,jackknife_median,extra_trees,peak_to_peak,20,20,1.0,0,0.0,0,0.0,0,20,0,29.0,29.0,1.3764944032233706,,,0.014244276711863619,0.0144889135061291,0.0010665091834895124,0.0121279728208975,0.0163303457612596,0.07487282120834186,low
common_rows,jackknife_median,extra_trees,waveform_length,20,20,1.0,20,1.0,20,1.0,0,0,0,3.0,3.0,1.7167901505579042,3.0,2.8,0.05945734022512963,0.0589811399855242,0.007112712883380058,0.040519558330655,0.0728592470994749,0.11962716220484199,very_high
common_rows,jackknife_median,extra_trees,zero_crossing_count,20,20,1.0,0,0.0,0,0.0,0,20,0,26.0,26.35,2.058998223459779,,,0.0157994725298082,0.01610321608372845,0.0016538432930725058,0.0113997256757047,0.0183449740848468,0.10467712070464817,low
common_rows,jackknife_median,extra_trees,slope_sign_change_count,20,20,1.0,19,0.95,19,0.95,0,1,0,14.5,14.45,3.979883626968322,12.0,11.842105263157896,0.029548000442056254,0.0290142786958321,0.004758274218351877,0.0218667492154588,0.038628680546096,0.16103540500762045,very_high
common_rows,jackknife_median,extra_trees,approximate_entropy,20,20,1.0,20,1.0,20,1.0,0,0,0,9.5,10.15,2.8520537383288884,8.5,8.8,0.03701154541545606,0.0377106115017884,0.005354499285316227,0.025034896447875,0.0449609946377222,0.14467105399711797,very_high
common_rows,jackknife_median,extra_trees,permutation_entropy,20,20,1.0,12,0.6,0,0.0,0,8,12,19.0,18.85,2.9249381459946697,,,0.024453982463826858,0.023676246775180702,0.003430362657482934,0.0191542790652408,0.030577258316315,0.14027828238436174,low
common_rows,jackknife_median,extra_trees,fuzzy_entropy,20,20,1.0,20,1.0,20,1.0,0,0,0,9.0,9.7,2.903718124640961,8.0,8.3,0.03822302031067758,0.03958791970928825,0.0058100454196655105,0.0287817151116932,0.046685909663178,0.15200382838512838,very_high
common_rows,jackknife_median,extra_trees,distribution_entropy,20,20,1.0,0,0.0,0,0.0,0,20,0,32.0,31.75,0.5501196042201808,,,0.012095359748628945,0.0119051029610114,0.0008048661660980586,0.0108066066935509,0.0136105783228553,0.06654338381206835,low
common_rows,jackknife_median,extra_trees,svd_entropy,20,20,1.0,20,1.0,19,0.95,0,0,1,2.0,2.25,0.910465468000326,2.0,2.210526315789474,0.06343745001687202,0.06329682718465,0.006525728567592774,0.0529195980748192,0.077867708918299,0.10286870871791301,very_high
common_rows,jackknife_median,extra_trees,lempel_ziv_complexity,20,20,1.0,13,0.65,13,0.65,0,7,0,19.0,19.25,2.653200649067184,15.0,14.615384615384615,0.02410567004762235,0.02306268403282245,0.0026225791081595285,0.0198855025811932,0.0300266758188346,0.10879511347240917,moderate
common_rows,jackknife_median,extra_trees,hjorth_mobility,20,20,1.0,20,1.0,0,0.0,0,0,20,11.0,11.6,2.998245100756529,,,0.034699138940181416,0.0347327432239541,0.005389878437840304,0.0261772651364357,0.0495846196702672,0.155331763336607,low
common_rows,jackknife_median,extra_trees,hjorth_complexity,20,20,1.0,20,1.0,20,1.0,0,0,0,14.5,14.45,2.139232523470435,11.5,11.65,0.02933390996310952,0.02906925255373505,0.002236005340954184,0.0259532871229774,0.0348697691851271,0.07622595636811444,very_high
common_rows,jackknife_median,extra_trees,katz_fractal_dimension,20,20,1.0,0,0.0,0,0.0,0,20,0,33.0,32.95,0.223606797749979,,,0.010160289877462996,0.010290611749862701,0.0009147117012330571,0.0068963287836603,0.0112385407351394,0.09002811064101833,low
common_rows,jackknife_median,extra_trees,higuchi_fractal_dimension,20,20,1.0,7,0.35,7,0.35,0,13,0,21.0,21.4,2.9982451007565283,16.0,15.142857142857142,0.021388547714968117,0.0217114862609179,0.0028988032410964823,0.015111298830536,0.0276114021773152,0.13553062506753763,low
common_rows,jackknife_median,extra_trees,detrended_fluctuation_analysis,20,20,1.0,11,0.55,11,0.55,0,9,0,20.0,20.15,2.4338619949632134,16.0,15.181818181818182,0.022970229487703518,0.02275751235821455,0.002396787507112821,0.0187216667531252,0.0267737360671828,0.104343211215886,moderate
common_rows,jackknife_median,extra_trees,mean_frequency,20,20,1.0,20,1.0,0,0.0,0,0,20,13.0,13.25,3.306691779757495,,,0.031384411196310566,0.03127161478012805,0.004365939391471436,0.0249385678644453,0.0437650255787898,0.13911171900477393,low
common_rows,jackknife_median,extra_trees,median_frequency,20,20,1.0,20,1.0,20,1.0,0,0,0,4.0,4.3,1.4179302929937967,4.0,4.0,0.05220637899742288,0.0523988896332061,0.006176496579036754,0.0404354396253138,0.0654520644667615,0.11830923150869459,very_high
common_rows,jackknife_median,extra_trees,spectral_edge_frequency_95,20,20,1.0,20,1.0,1,0.05,0,0,19,5.5,5.6,2.0104987598001385,2.0,2.0,0.04755945820723283,0.047186168887136004,0.007141325548083619,0.0369788671889758,0.0646832101343845,0.15015573804407992,low
common_rows,jackknife_median,extra_trees,spectral_entropy,20,20,1.0,20,1.0,20,1.0,0,0,0,8.0,7.85,1.7554426642213128,6.5,6.85,0.04195517744926227,0.04128809057410675,0.005328562114077748,0.034229401042138,0.0536114811293134,0.12700606785710172,very_high
common_rows,jackknife_median,extra_trees,AvgSampEn,20,20,1.0,0,0.0,0,0.0,0,20,0,26.0,25.7,1.5927467172350906,,,0.016527426234645464,0.0160346731198479,0.0020328675977653978,0.0143974311830846,0.023503697181547,0.12299964730769863,low
common_rows,jackknife_median,extra_trees,MaxSampEn,20,20,1.0,5,0.25,5,0.25,0,15,0,22.5,22.25,3.5522416940055725,15.0,14.4,0.020483665516335847,0.0206882537732774,0.0043221011384644206,0.0124484688494578,0.0293902494370101,0.21100232939351204,low
common_rows,jackknife_median,extra_trees,MedianSampEn,20,20,1.0,19,0.95,19,0.95,0,1,0,15.5,14.8,4.034065469291037,12.0,11.736842105263158,0.028543636401809257,0.02806245597279805,0.004895859027486285,0.0158688735300761,0.0383902686136293,0.17152190977236376,very_high
common_rows,jackknife_median,extra_trees,StdSampEn,20,20,1.0,0,0.0,0,0.0,0,20,0,29.0,29.35,1.6311119875071345,,,0.014104582514288328,0.0142896836085533,0.001447655080989298,0.0113975775384369,0.0162231122401534,0.10263721592062605,low
common_rows,jackknife_median,extra_trees,KurtosisSampEn,20,20,1.0,0,0.0,0,0.0,0,20,0,25.5,25.8,1.7044832524535807,,,0.016243192752015422,0.01592094758804655,0.00122801352411276,0.0141902197088732,0.0180559198223009,0.07560173316051985,low
common_rows,jackknife_median,extra_trees,SkewnessSampEn,20,20,1.0,0,0.0,0,0.0,0,20,0,29.0,28.35,2.1343062474478063,,,0.014841986140764828,0.01493502229339475,0.001149129644733542,0.0125726187239369,0.0172856359645698,0.07742424995111373,low
common_rows,jackknife_median,extra_trees,AUC_SampEn,20,20,1.0,15,0.75,15,0.75,0,5,0,18.0,17.15,3.5876249290552855,12.0,12.866666666666667,0.026681267890764186,0.026696743960906648,0.0036853023672817594,0.0203073144195649,0.0326261956955077,0.13812320997524408,high
common_rows,jackknife_median,logistic_regression,minimum,20,20,1.0,0,0.0,0,0.0,0,20,0,24.0,23.7,1.0310954828418375,,,0.01835714343710502,0.0182551214004793,0.0018391848617706453,0.0152068838858835,0.0217840821508589,0.10018905545255631,low
common_rows,jackknife_median,logistic_regression,maximum,20,20,1.0,0,0.0,0,0.0,0,20,0,30.0,30.1,1.4104870379448817,,,0.013532047397717331,0.013600350370996151,0.0013350212073689628,0.0106855280485048,0.0153371307812515,0.09865626154946533,low
common_rows,jackknife_median,logistic_regression,mean,20,20,1.0,0,0.0,0,0.0,0,20,0,34.0,34.0,0.0,,,0.007042503400462104,0.0072329915752582,0.0006849320926831105,0.0049862026785515,0.0081868025863614,0.09725690620726825,low
common_rows,jackknife_median,logistic_regression,median,20,20,1.0,20,1.0,20,1.0,0,0,0,1.0,1.65,1.2258187382102494,1.0,1.6,0.06901030619794146,0.0694157361605685,0.008200293854493954,0.0469573921964641,0.082610112180699,0.11882708984036595,very_high
common_rows,jackknife_median,logistic_regression,kurtosis,20,20,1.0,20,1.0,20,1.0,0,0,0,5.5,5.85,2.0332758116683993,5.0,5.2,0.048816488281576476,0.04852923433589305,0.007364692913801559,0.0293017926045037,0.0677597052883704,0.1508648649882712,very_high
common_rows,jackknife_median,logistic_regression,skewness,20,20,1.0,19,0.95,19,0.95,0,1,0,19.0,17.85,2.758241239783443,15.0,14.421052631578947,0.025666463343632977,0.0255643429482487,0.003082509548349992,0.021721212951177,0.036538965029137,0.12009872599431053,very_high
common_rows,jackknife_median,logistic_regression,mean_absolute_value,20,20,1.0,20,1.0,20,1.0,0,0,0,8.0,8.3,1.9221698265515625,7.0,7.15,0.04042470978677072,0.04054397816176075,0.004107707478798758,0.0325164030806563,0.0470288659492015,0.10161377782217339,very_high
common_rows,jackknife_median,logistic_regression,root_mean_square,20,20,1.0,20,1.0,19,0.95,0,0,1,13.5,13.85,2.058998223459779,11.0,11.526315789473685,0.029690920958573414,0.029064076653994,0.0030238609901020387,0.0245200908797407,0.0349412787974192,0.10184463440258772,very_high
common_rows,jackknife_median,logistic_regression,peak_to_peak,20,20,1.0,0,0.0,0,0.0,0,20,0,29.0,29.0,1.3764944032233706,,,0.014244276711863619,0.0144889135061291,0.0010665091834895124,0.0121279728208975,0.0163303457612596,0.07487282120834186,low
common_rows,jackknife_median,logistic_regression,waveform_length,20,20,1.0,20,1.0,20,1.0,0,0,0,3.0,3.0,1.7167901505579042,3.0,2.8,0.05945734022512963,0.0589811399855242,0.007112712883380058,0.040519558330655,0.0728592470994749,0.11962716220484199,very_high
common_rows,jackknife_median,logistic_regression,zero_crossing_count,20,20,1.0,0,0.0,0,0.0,0,20,0,26.0,26.35,2.058998223459779,,,0.0157994725298082,0.01610321608372845,0.0016538432930725058,0.0113997256757047,0.0183449740848468,0.10467712070464817,low
common_rows,jackknife_median,logistic_regression,slope_sign_change_count,20,20,1.0,19,0.95,19,0.95,0,1,0,14.5,14.45,3.979883626968322,12.0,11.842105263157896,0.029548000442056254,0.0290142786958321,0.004758274218351877,0.0218667492154588,0.038628680546096,0.16103540500762045,very_high
common_rows,jackknife_median,logistic_regression,approximate_entropy,20,20,1.0,20,1.0,20,1.0,0,0,0,9.5,10.15,2.8520537383288884,8.5,8.8,0.03701154541545606,0.0377106115017884,0.005354499285316227,0.025034896447875,0.0449609946377222,0.14467105399711797,very_high
common_rows,jackknife_median,logistic_regression,permutation_entropy,20,20,1.0,12,0.6,0,0.0,0,8,12,19.0,18.85,2.9249381459946697,,,0.024453982463826858,0.023676246775180702,0.003430362657482934,0.0191542790652408,0.030577258316315,0.14027828238436174,low
common_rows,jackknife_median,logistic_regression,fuzzy_entropy,20,20,1.0,20,1.0,20,1.0,0,0,0,9.0,9.7,2.903718124640961,8.0,8.3,0.03822302031067758,0.03958791970928825,0.0058100454196655105,0.0287817151116932,0.046685909663178,0.15200382838512838,very_high
common_rows,jackknife_median,logistic_regression,distribution_entropy,20,20,1.0,0,0.0,0,0.0,0,20,0,32.0,31.75,0.5501196042201808,,,0.012095359748628945,0.0119051029610114,0.0008048661660980586,0.0108066066935509,0.0136105783228553,0.06654338381206835,low
common_rows,jackknife_median,logistic_regression,svd_entropy,20,20,1.0,20,1.0,19,0.95,0,0,1,2.0,2.25,0.910465468000326,2.0,2.210526315789474,0.06343745001687202,0.06329682718465,0.006525728567592774,0.0529195980748192,0.077867708918299,0.10286870871791301,very_high
common_rows,jackknife_median,logistic_regression,lempel_ziv_complexity,20,20,1.0,13,0.65,13,0.65,0,7,0,19.0,19.25,2.653200649067184,15.0,14.615384615384615,0.02410567004762235,0.02306268403282245,0.0026225791081595285,0.0198855025811932,0.0300266758188346,0.10879511347240917,moderate
common_rows,jackknife_median,logistic_regression,hjorth_mobility,20,20,1.0,20,1.0,0,0.0,0,0,20,11.0,11.6,2.998245100756529,,,0.034699138940181416,0.0347327432239541,0.005389878437840304,0.0261772651364357,0.0495846196702672,0.155331763336607,low
common_rows,jackknife_median,logistic_regression,hjorth_complexity,20,20,1.0,20,1.0,20,1.0,0,0,0,14.5,14.45,2.139232523470435,11.5,11.65,0.02933390996310952,0.02906925255373505,0.002236005340954184,0.0259532871229774,0.0348697691851271,0.07622595636811444,very_high
common_rows,jackknife_median,logistic_regression,katz_fractal_dimension,20,20,1.0,0,0.0,0,0.0,0,20,0,33.0,32.95,0.223606797749979,,,0.010160289877462996,0.010290611749862701,0.0009147117012330571,0.0068963287836603,0.0112385407351394,0.09002811064101833,low
common_rows,jackknife_median,logistic_regression,higuchi_fractal_dimension,20,20,1.0,7,0.35,7,0.35,0,13,0,21.0,21.4,2.9982451007565283,16.0,15.142857142857142,0.021388547714968117,0.0217114862609179,0.0028988032410964823,0.015111298830536,0.0276114021773152,0.13553062506753763,low
common_rows,jackknife_median,logistic_regression,detrended_fluctuation_analysis,20,20,1.0,11,0.55,11,0.55,0,9,0,20.0,20.15,2.4338619949632134,16.0,15.181818181818182,0.022970229487703518,0.02275751235821455,0.002396787507112821,0.0187216667531252,0.0267737360671828,0.104343211215886,moderate
common_rows,jackknife_median,logistic_regression,mean_frequency,20,20,1.0,20,1.0,0,0.0,0,0,20,13.0,13.25,3.306691779757495,,,0.031384411196310566,0.03127161478012805,0.004365939391471436,0.0249385678644453,0.0437650255787898,0.13911171900477393,low
common_rows,jackknife_median,logistic_regression,median_frequency,20,20,1.0,20,1.0,20,1.0,0,0,0,4.0,4.3,1.4179302929937967,4.0,4.0,0.05220637899742288,0.0523988896332061,0.006176496579036754,0.0404354396253138,0.0654520644667615,0.11830923150869459,very_high
common_rows,jackknife_median,logistic_regression,spectral_edge_frequency_95,20,20,1.0,20,1.0,1,0.05,0,0,19,5.5,5.6,2.0104987598001385,2.0,2.0,0.04755945820723283,0.047186168887136004,0.007141325548083619,0.0369788671889758,0.0646832101343845,0.15015573804407992,low
common_rows,jackknife_median,logistic_regression,spectral_entropy,20,20,1.0,20,1.0,20,1.0,0,0,0,8.0,7.85,1.7554426642213128,6.5,6.85,0.04195517744926227,0.04128809057410675,0.005328562114077748,0.034229401042138,0.0536114811293134,0.12700606785710172,very_high
common_rows,jackknife_median,logistic_regression,AvgSampEn,20,20,1.0,0,0.0,0,0.0,0,20,0,26.0,25.7,1.5927467172350906,,,0.016527426234645464,0.0160346731198479,0.0020328675977653978,0.0143974311830846,0.023503697181547,0.12299964730769863,low
common_rows,jackknife_median,logistic_regression,MaxSampEn,20,20,1.0,5,0.25,5,0.25,0,15,0,22.5,22.25,3.5522416940055725,15.0,14.4,0.020483665516335847,0.0206882537732774,0.0043221011384644206,0.0124484688494578,0.0293902494370101,0.21100232939351204,low
common_rows,jackknife_median,logistic_regression,MedianSampEn,20,20,1.0,19,0.95,19,0.95,0,1,0,15.5,14.8,4.034065469291037,12.0,11.736842105263158,0.028543636401809257,0.02806245597279805,0.004895859027486285,0.0158688735300761,0.0383902686136293,0.17152190977236376,very_high
common_rows,jackknife_median,logistic_regression,StdSampEn,20,20,1.0,0,0.0,0,0.0,0,20,0,29.0,29.35,1.6311119875071345,,,0.014104582514288328,0.0142896836085533,0.001447655080989298,0.0113975775384369,0.0162231122401534,0.10263721592062605,low
common_rows,jackknife_median,logistic_regression,KurtosisSampEn,20,20,1.0,0,0.0,0,0.0,0,20,0,25.5,25.8,1.7044832524535807,,,0.016243192752015422,0.01592094758804655,0.00122801352411276,0.0141902197088732,0.0180559198223009,0.07560173316051985,low
common_rows,jackknife_median,logistic_regression,SkewnessSampEn,20,20,1.0,0,0.0,0,0.0,0,20,0,29.0,28.35,2.1343062474478063,,,0.014841986140764828,0.01493502229339475,0.001149129644733542,0.0125726187239369,0.0172856359645698,0.07742424995111373,low
common_rows,jackknife_median,logistic_regression,AUC_SampEn,20,20,1.0,15,0.75,15,0.75,0,5,0,18.0,17.15,3.5876249290552855,12.0,12.866666666666667,0.026681267890764186,0.026696743960906648,0.0036853023672817594,0.0203073144195649,0.0326261956955077,0.13812320997524408,high
common_rows,jackknife_median,random_forest,minimum,20,20,1.0,0,0.0,0,0.0,0,20,0,24.0,23.7,1.0310954828418375,,,0.01835714343710502,0.0182551214004793,0.0018391848617706453,0.0152068838858835,0.0217840821508589,0.10018905545255631,low
common_rows,jackknife_median,random_forest,maximum,20,20,1.0,0,0.0,0,0.0,0,20,0,30.0,30.1,1.4104870379448817,,,0.013532047397717331,0.013600350370996151,0.0013350212073689628,0.0106855280485048,0.0153371307812515,0.09865626154946533,low
common_rows,jackknife_median,random_forest,mean,20,20,1.0,0,0.0,0,0.0,0,20,0,34.0,34.0,0.0,,,0.007042503400462104,0.0072329915752582,0.0006849320926831105,0.0049862026785515,0.0081868025863614,0.09725690620726825,low
common_rows,jackknife_median,random_forest,median,20,20,1.0,20,1.0,20,1.0,0,0,0,1.0,1.65,1.2258187382102494,1.0,1.6,0.06901030619794146,0.0694157361605685,0.008200293854493954,0.0469573921964641,0.082610112180699,0.11882708984036595,very_high
common_rows,jackknife_median,random_forest,kurtosis,20,20,1.0,20,1.0,20,1.0,0,0,0,5.5,5.85,2.0332758116683993,5.0,5.2,0.048816488281576476,0.04852923433589305,0.007364692913801559,0.0293017926045037,0.0677597052883704,0.1508648649882712,very_high
common_rows,jackknife_median,random_forest,skewness,20,20,1.0,19,0.95,19,0.95,0,1,0,19.0,17.85,2.758241239783443,15.0,14.421052631578947,0.025666463343632977,0.0255643429482487,0.003082509548349992,0.021721212951177,0.036538965029137,0.12009872599431053,very_high
common_rows,jackknife_median,random_forest,mean_absolute_value,20,20,1.0,20,1.0,20,1.0,0,0,0,8.0,8.3,1.9221698265515625,7.0,7.15,0.04042470978677072,0.04054397816176075,0.004107707478798758,0.0325164030806563,0.0470288659492015,0.10161377782217339,very_high
common_rows,jackknife_median,random_forest,root_mean_square,20,20,1.0,20,1.0,19,0.95,0,0,1,13.5,13.85,2.058998223459779,11.0,11.526315789473685,0.029690920958573414,0.029064076653994,0.0030238609901020387,0.0245200908797407,0.0349412787974192,0.10184463440258772,very_high
common_rows,jackknife_median,random_forest,peak_to_peak,20,20,1.0,0,0.0,0,0.0,0,20,0,29.0,29.0,1.3764944032233706,,,0.014244276711863619,0.0144889135061291,0.0010665091834895124,0.0121279728208975,0.0163303457612596,0.07487282120834186,low
common_rows,jackknife_median,random_forest,waveform_length,20,20,1.0,20,1.0,20,1.0,0,0,0,3.0,3.0,1.7167901505579042,3.0,2.8,0.05945734022512963,0.0589811399855242,0.007112712883380058,0.040519558330655,0.0728592470994749,0.11962716220484199,very_high
